DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genomic Coordinates (mouse: , human: )	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
43226147	human	9606	PRDM14	63978		HGNC:14001	OMIM:611781	Chr8 q13.3	Chr8:70051126-70071327(-)	NM_024504	NP_078780	Q9GZV8
43226148	mouse, laboratory	10090	Tmprss5	80893	MGI:1933407			Chr9 26.59 cM	Chr9:49013994-49028891(+)	XM_036155414,XM_036155413,XM_006510709,NM_001359460,NM_030709	XP_036011306,NP_001346389,NP_109634,XP_006510772,XP_036011307	Q9ER04
43226148	human	9606	TMPRSS5	80975		HGNC:14908	OMIM:606751	Chr11 q23.2	Chr11:113687546-113709811(-)	NM_001288750,NM_001288749,NM_001288751,NM_001288752,NM_030770	NP_001275680,NP_001275678,NP_001275679,NP_001275681,NP_110397	Q9H3S3
43226149	mouse, laboratory	10090	Tmem203	227615	MGI:2443597			Chr2 17.11 cM	Chr2:25145451-25146304(+)	NM_177344	NP_796318	Q8R235
43226149	human	9606	TMEM203	94107		HGNC:28217	OMIM:616499	Chr9 q34.3	Chr9:137204082-137205638(-)	NM_053045	NP_444273	Q969S6
43226150	mouse, laboratory	10090	Pcdh10	18526	MGI:1338042			Chr3 20.35 cM	Chr3:45332833-45389014(+)	NM_001098170,NM_001098171,NM_001098172,NM_011043	NP_001091640,NP_001091641,NP_001091642,NP_035173	
43226150	human	9606	PCDH10	57575		HGNC:13404	OMIM:608286	Chr4 q28.3	Chr4:133149290-133208606(+)	NM_032961,NM_020815	NP_065866,NP_116586,XP_011530452	Q9P2E7
43226151	mouse, laboratory	10090	Dnajc5	13002	MGI:892995			Chr2 103.63 cM	Chr2:181162141-181194679(+)	NM_016775,XM_011239923,NM_001271584,XM_036157985,NM_001271585	NP_001258513,XP_011238225,XP_036013878,NP_001258514,NP_058055	P60904
43226151	human	9606	DNAJC5	80331		HGNC:16235	OMIM:611203	Chr20 q13.33	Chr20:63895102-63936031(+)	NM_025219	XP_047296467,XP_047296469,XP_047296468,XP_047296466,XP_047296465,XP_047296464,XP_011527350,NP_079495	Q9H3Z4
43226152	mouse, laboratory	10090	Rfwd3	234736	MGI:2384584			Chr8 57.98 cM	Chr8:111997576-112026854(-)	NM_146218	NP_666330	Q8CIK8
43226152	human	9606	RFWD3	55159		HGNC:25539	OMIM:614151	Chr16 q23.1	Chr16:74621396-74666892(-)	NM_001370534,NM_001370535,NM_001370536,NM_001370537,NM_001370539,NM_001370540,NM_001370542,NM_001370543,NM_018124	NP_001357463,NP_001357464,NP_001357465,NP_001357466,NP_001357468,NP_001357469,NP_001357471,NP_001357472,NP_060594,XP_005256079,XP_006721291,XP_011521493,XP_016878880,XP_047290279,XP_047290280	Q6PCD5
43226153	mouse, laboratory	10090	Lsm1	67207	MGI:1914457			Chr8 14.17 cM	Chr8:26275326-26294003(+)	XM_011242156,XM_357867	XP_011240458,NP_080308	Q8VC85
43226153	human	9606	LSM1	27257		HGNC:20472	OMIM:607281	Chr8 p11.23	Chr8:38163321-38176730(-)	NM_014462	NP_055277	O15116
43226154	mouse, laboratory	10090	Kcmf1	74287	MGI:1921537			Chr6 32.3 cM	Chr6:72818097-72876962(-)	NM_019715,NM_001347231	NP_062689,NP_001334160	Q80UY2
43226154	human	9606	KCMF1	56888		HGNC:20589	OMIM:614719	Chr2 p11.2	Chr2:84971108-85059472(+)	NM_020122	XP_006712115,NP_064507,XP_047301082	Q9P0J7
43226155	mouse, laboratory	10090	Rps2	16898	MGI:105110			Chr17 12.51 cM	Chr17:24939037-24940901(+)	NM_008503	NP_032529	P25444
43226155	human	9606	RPS2	6187		HGNC:10404	OMIM:603624	Chr16 p13.3	Chr16:1962061-1964826(-)	NM_002952	NP_002943	P15880
43226156	mouse, laboratory	10090	Rab3d	19340	MGI:97844			Chr9 7.91 cM	Chr9:21818787-21829488(-)	XM_011242423,XM_011242422,NM_031874,NM_001324531	XP_011240725,XP_011240724,NP_001311460,NP_114080	P35276
43226156	human	9606	RAB3D	9545		HGNC:9779	OMIM:604350	Chr19 p13.2	Chr19:11322046-11339668(-)	NM_004283	NP_004274	O95716
43226157	mouse, laboratory	10090	Rufy1	216724	MGI:2429762			Chr11 30.57 cM	Chr11:50280113-50321952(-)	XM_006532841,XM_017314442,NM_172557	XP_006532904,XP_017169931,NP_766145	Q8BIJ7
43226157	human	9606	RUFY1	80230		HGNC:19760	OMIM:610327	Chr5 q35.3	Chr5:179550551-179610026(+)	NM_001040452,NM_001040451,NM_025158	XP_047273737,XP_047273738,XP_005266050,NP_001035541,NP_001035542,XP_006714984,XP_016865380,NP_079434,XP_047273733,XP_047273734,XP_047273735,XP_047273736	Q96T51
43226158	mouse, laboratory	10090	Tm2d3	68634	MGI:1915884			Chr7 35.26 cM	Chr7:65343128-65351661(+)	NM_001403394,NM_026795,NM_001403395,NM_001403393,XM_036153398,XM_036153399,NM_001403392,NM_178056	NP_001390322,NP_001390321,XP_036009291,XP_036009292,NP_081071,NP_835157,NP_001390324,NP_001390323	Q8BJ83
43226158	human	9606	TM2D3	80213		HGNC:24128	OMIM:610014	Chr15 q26.3	Chr15:101632977-101652391(-)	NM_001307960,NM_025141,NM_078474,NM_001308026	NP_001294889,NP_510883,NP_079417,NP_001294955	Q9BRN9
43226159	mouse, laboratory	10090	Hyal3	109685	MGI:1330288			Chr9 58.19 cM	Chr9:107458495-107464558(+)	NM_178020	NP_821139	Q8VEI3
43226159	human	9606	HYAL3	8372		HGNC:5322	OMIM:604038	Chr3 p21.31	Chr3:50292828-50299468(-)	NM_001200029,NM_001200030,NM_001200031,NM_001200032,NM_003549	NP_001186958,NP_001186961,NP_003540,NP_001186960,NP_001186959	O43820
43226160	mouse, laboratory	10090	Nr2f1	13865	MGI:1352451			Chr13 41.38 cM	Chr13:78337090-78346992(-)	NM_001403775,NM_001347539,NM_001403773,NM_010151,XM_030247140,XM_006517085,XM_017315378,NM_001403777,NM_001347538	NP_001390706,NP_001390704,XP_006517148,XP_030103000,NP_034281,NP_001334467,NP_001390702,XP_017170867,NP_001334468	Q60632
43226160	human	9606	NR2F1	7025		HGNC:7975	OMIM:132890	Chr5 q15	Chr5:93583337-93594613(+)	NM_001410754,NM_005654	NP_005645,NP_001397683,XP_016865286	P10589
43226161	mouse, laboratory	10090	Pi4kb	107650	MGI:1334433			Chr3 40.74 cM	Chr3:94882042-94914154(+)	NM_001293716,NM_175356,NM_001293715	NP_001280644,NP_780565,NP_001280645	Q8BKC8
43226161	human	9606	PI4KB	5298		HGNC:8984	OMIM:602758	Chr1 q21.3	Chr1:151291797-151327715(-)	NM_001330721,NM_001369624,NM_001198775,NM_001369625,NM_002651,NM_001369629,NM_001369628,NM_001369623,NM_001369626,NM_001198773,NM_001198774	NP_001356557,NP_001185702,NP_001185703,NP_001185704,XP_047278546,XP_016856977,XP_016856975,NP_001317650,NP_001356552,NP_001356553,XP_011507936,NP_002642,NP_001356558,NP_001356554,NP_001356555	Q9UBF8
43226162	mouse, laboratory	10090	Trpc4ap	56407	MGI:1930751			Chr2 77.26 cM	Chr2:155476197-155534304(-)	NM_001163452,NM_019828	NP_062802,NP_001156924	Q9JLV2
43226162	human	9606	TRPC4AP	26133		HGNC:16181	OMIM:608430	Chr20 q11.22	Chr20:35002404-35092837(-)	NM_015638,NM_199368	XP_047296055,XP_047296056,NP_955400,NP_056453,XP_047296051,XP_047296052,XP_047296053,XP_047296054,XP_016883288,XP_047296058,XP_047296057	Q8TEL6
43226163	mouse, laboratory	10090	Dera	232449	MGI:1913762			Chr6 67.32 cM	Chr6:137731093-137814894(+)	NM_172733,XM_036166089	NP_766321,XP_036021982	Q91YP3
43226163	human	9606	DERA	51071		HGNC:24269	OMIM:619668	Chr12 p12.3	Chr12:15911172-16037381(+)	NM_015954,NM_001300779	NP_001287708,NP_057038,XP_024304769	Q9Y315
43226164	mouse, laboratory	10090	Fam210b	67017	MGI:1914267			Chr2 94.83 cM	Chr2:172187485-172197669(+)	NM_025912,XM_006500059	XP_006500122,NP_080188	Q9D8B6
43226164	human	9606	FAM210B	116151		HGNC:16102	OMIM:618722	Chr20 q13.2	Chr20:56358927-56368663(+)	NM_080821	NP_543011	Q96KR6
43226165	mouse, laboratory	10090	Hoxc10	209448	MGI:96192			Chr15 58.03 cM	Chr15:102875231-102880328(+)	XM_128109	NP_034592	P31257
43226165	human	9606	HOXC10	3226		HGNC:5122	OMIM:605560	Chr12 q13.13	Chr12:53985162-53990279(+)	NM_017409	NP_059105	Q9NYD6
43226166	mouse, laboratory	10090	Impdh2	23918	MGI:109367			Chr9 59.5 cM	Chr9:108437635-108442776(+)	NM_001378921,NM_011830	NP_035960,NP_001365850	P24547
43226166	human	9606	IMPDH2	3615		HGNC:6053	OMIM:146691	Chr3 p21.31	Chr3:49024325-49029750(-)	NM_000884,NM_001410759,NM_001410760,NM_001410761,NM_000884,NM_001410759,NM_001410760,NM_001410761	NP_001397689,XP_016861839,XP_016861838,XP_006713191,NP_001397690,NP_000875,NP_001397688,NP_001397689,XP_016861839,XP_016861838,XP_006713191,NP_001397690,NP_000875,NP_001397688	P12268,P12268
43226167	mouse, laboratory	10090	Kidins220	77480	MGI:1924730			Chr12 8.54 cM	Chr12:25024924-25113151(+)	XM_036157662,NM_001081378,XM_006515258,XM_006515260,XM_017315244,XM_036157660,XM_017315243,XM_126866,XM_006515259,XM_006515254,XM_006515251,XM_036157663,XM_030246980,XM_030246981,XM_036157664,XM_036157661,XM_006515250	XP_006515321,XP_036013555,XP_036013554,XP_030102841,XP_006515314,XP_017170733,NP_001074847,XP_006515313,XP_006515317,XP_006515323,XP_036013553,XP_017170732,XP_006515322,XP_030102840,XP_036013557,XP_036013556	
43226167	human	9606	KIDINS220	57498		HGNC:29508	OMIM:615759	Chr2 p25.1	Chr2:8728857-8837625(-)	NM_001348736,NM_001348738,NM_001348739,NM_001348734,NM_001348740,NM_001348741,NM_001348742,NM_001348743,NM_001348745,NM_020738,NM_001348732,NM_001348735,NM_001348729,NM_001348731	NP_001335671,NP_001335658,NP_001335660,NP_001335661,NP_001335663,NP_001335664,NP_001335665,NP_001335667,NP_001335668,NP_001335669,NP_001335670,NP_001335672,NP_001335674,NP_065789	Q9ULH0
43226168	mouse, laboratory	10090	Avpr2	12000	MGI:88123			ChrX 37.46 cM	ChrX:72935371-72938034(+)	NM_001276298,NM_001276299,XM_017318365,XM_006527756,NM_019404	NP_062277,NP_001263228,NP_001263227,XP_017173854,XP_006527819	O88721
43226168	human	9606	AVPR2	554		HGNC:897	OMIM:300538	ChrX q28	ChrX:153902531-153907166(+)	NM_000054,NM_001146151	NP_001139623,NP_000045	P30518
43226169	mouse, laboratory	10090	Itsn2	20403	MGI:1338049			Chr12 2.09 cM	Chr12:4642792-4763952(+)	NM_011365,XM_006515024,XM_036157276,NM_001198968,XM_006515025,XM_030246627,NM_001198969,XM_006515023,XM_006515027,XM_006515026	NP_001185897,XP_006515090,XP_030102487,XP_006515089,XP_036013169,NP_035495,XP_006515088,XP_006515086,XP_006515087,NP_001185898	Q9Z0R6
43226169	human	9606	ITSN2	50618		HGNC:6184	OMIM:604464	Chr2 p23.3	Chr2:24202866-24360528(-)	NM_001348184,NM_001348185,NM_001348186,NM_006277,NM_019595,NM_147152,NM_001348181,NM_001348182,NM_001348183	NP_001335110,NP_001335111,NP_001335112,NP_001335113,NP_001335114,NP_001335115,NP_006268,NP_062541,NP_671494,XP_024308698,XP_024308699,XP_024308700,XP_024308701,XP_024308702,XP_024308705,XP_047300538,XP_047300539,XP_047300540,XP_047300541,XP_047300542,XP_047300543,XP_047300544,XP_047300545,XP_047300546,XP_047300547,XP_047300548,XP_047300549,XP_047300550	Q9NZM3
43226170	mouse, laboratory	10090	Zc4h2	245522	MGI:2679294			ChrX 41.99 cM	ChrX:94682799-94702115(-)	XM_141965,XM_011247587,NM_001289697,NM_001289696	NP_001003916,XP_011245889,NP_001276626,NP_001276625	Q68FG0
43226170	human	9606	ZC4H2	55906		HGNC:24931	OMIM:300897	ChrX q11.2	ChrX:64915802-65034744(-)	NM_001243804,NM_001178032,NM_001178033,NM_018684	NP_001171504,NP_001230733,NP_061154,NP_001171503	Q9NQZ6
43226171	mouse, laboratory	10090	Lemd3	380664	MGI:3580376			Chr10 68.88 cM	Chr10:120759318-120815237(-)	NM_001081193	NP_001074662	Q9WU40
43226171	human	9606	LEMD3	23592		HGNC:28887	OMIM:607844	Chr12 q14.3	Chr12:65169571-65248361(+)	NM_001167614,NM_014319	NP_001161086,NP_055134	Q9Y2U8
43226172	mouse, laboratory	10090	Gripap1	54645	MGI:1859616			ChrX 3.51 cM	ChrX:7656009-7686806(+)	XM_006527684,XM_017318570,XM_006527676,XM_006527673,XM_036162029,XM_006527674,NM_001359289,XM_036162031,XM_036162032,XM_036162030,XM_017318566,XM_017318565,XM_006527669,XM_030251407,XM_030251404,XM_030251403,XM_030251405,XM_030251400,XM_030251399,XM_030251402,XM_030251401,XM_006527680,XM_006527671,XM_006527681,XM_006527672,XM_006527683,XM_006527670,NM_001359291,NM_001359293,NM_001359290,NM_001290455,NM_207670	XP_017174055,XP_036017922,XP_017174059,XP_006527735,NP_997553,NP_001346220,NP_001277384,NP_001346222,NP_001346218,NP_001346219,XP_030107264,XP_036017925,XP_036017924,XP_036017923,XP_006527736,XP_006527743,XP_030107261,XP_030107260,XP_006527732,XP_017174054,XP_030107259,XP_030107267,XP_006527737,XP_006527739,XP_006527733,XP_006527746,XP_030107262,XP_006527734,XP_006527747,XP_030107263,XP_030107265,XP_006527744	Q8VD04
43226172	human	9606	GRIPAP1	56850		HGNC:18706	OMIM:300408	ChrX p11.23	ChrX:48973720-49002264(-)	NM_020137,NM_207672	NP_064522	Q4V328
43226173	mouse, laboratory	10090	Msmb	17695	MGI:97166			Chr14 19.4 cM	Chr14:31863980-31880284(+)	NM_020597,XM_017315907	XP_017171396,NP_065622	O08540
43226173	human	9606	MSMB	4477		HGNC:7372	OMIM:157145	Chr10 q11.22	Chr10:46033305-46046269(-)	NM_002443,NM_138634	NP_619540,NP_002434	P08118
43226174	mouse, laboratory	10090	Ccdc25	67179	MGI:1914429			Chr14 34.36 cM	Chr14:66074751-66104053(+)	NM_145944	NP_666056	Q78PG9
43226174	human	9606	CCDC25	55246		HGNC:25591	OMIM:619100	Chr8 p21.1	Chr8:27733316-27772656(-)	NM_001304530,NM_018246,NM_001304529,NM_001304532	NP_001291459,NP_001291458,NP_001291461,NP_060716,XP_011542872,XP_011542873	Q86WR0
43226175	mouse, laboratory	10090	Ctu2	66965	MGI:1914215			Chr8 71.26 cM	Chr8:123202882-123209831(+)	NM_153775	NP_722470	Q3U308
43226175	human	9606	CTU2	348180		HGNC:28005	OMIM:617057	Chr16 q24.3	Chr16:88706463-88715386(+)	NM_001318513,NM_001012759,NM_001012762,NM_001318507	NP_001305442,NP_001305436,NP_001012780,NP_001012777	Q2VPK5
43226176	mouse, laboratory	10090	N4bp2	333789	MGI:2684414			Chr5 33.8 cM	Chr5:65920864-65987451(+)	XM_017320937,XM_030254614,XM_030254613,XM_030254612,XM_030254611,XM_030254615,XM_030254610,XM_036165236,XM_011240752,XM_006504003,XM_006504004,XM_006504005,XM_006504006,XM_030254609,XM_006504007,NM_001024917,XM_290115,XM_359333	XP_030110472,NP_001020088,XP_017176426,XP_036021129,XP_006504068,XP_006504069,XP_030110475,XP_030110469,XP_030110471,XP_006504066,XP_030110474,XP_030110473,XP_006504067,XP_030110470,XP_006504070,XP_011239054	
43226176	human	9606	N4BP2	55728		HGNC:29851	OMIM:619139	Chr4 p14	Chr4:40056223-40187039(+)	NM_018177,NM_001318359	XP_047271909,XP_047271911,XP_047271912,XP_011512022,XP_047271913,NP_001305288,NP_060647,XP_011512018,XP_011512023,XP_016863887,XP_047271910	Q86UW6
43226177	mouse, laboratory	10090	Pdap1	231887	MGI:2448536			Chr5 85.04 cM	Chr5:145065580-145076835(-)	NM_001033313,XM_132501	NP_001028485	Q3UHX2
43226177	human	9606	PDAP1	11333		HGNC:14634	OMIM:607075	Chr7 q22.1	Chr7:99394673-99408682(-)	NM_014891	NP_055706	Q13442
43226178	mouse, laboratory	10090	Rhot1	59040	MGI:1926078			Chr11 47.62 cM	Chr11:80099845-80158733(+)	NM_001362868,NM_001362869,NM_001404128,XM_006533886,NM_001404129,NM_001163354,XM_011249167,NM_021536,NM_001163355,NM_001362870	NP_001391057,NP_001156827,XP_006533949,XP_011247469,NP_001349798,NP_001349799,NP_067511,NP_001156826,NP_001391058,NP_001349797	Q8BG51
43226178	human	9606	RHOT1	55288		HGNC:21168	OMIM:613888	Chr17 q11.2	Chr17:32142454-32253374(+)	NM_001288754,NM_001288758,NM_018307,NM_001033566,NM_001033567,NM_001033568,NM_001288755	NP_001028739,NP_001275684,NP_001275683,XP_047292313,XP_047292314,XP_047292315,XP_047292316,XP_047292317,XP_047292318,XP_047292319,XP_047292320,XP_047292312,XP_047292311,NP_001028740,XP_047292310,XP_047292309,XP_011523275,XP_011523271,NP_001275687,NP_060777,NP_001028738	Q8IXI2
43226179	mouse, laboratory	10090	Pik3r2	18709	MGI:1098772			Chr8 34.15 cM	Chr8:71220820-71229357(-)	NM_008841,XM_036153825	NP_032867,XP_036009718	O08908
43226179	human	9606	PIK3R2	5296		HGNC:8980	OMIM:603157	Chr19 p13.11	Chr19:18153178-18170533(+)	NM_005027	NP_005018	O00459
43226180	mouse, laboratory	10090	Ubl3	24109	MGI:1344373			Chr5 88.66 cM	Chr5:148441445-148489599(-)	NM_001359200,NM_001359202,NM_001359199,NM_011908,NM_001359201,XM_006504832	NP_001346130,XP_006504895,NP_001346128,NP_036038,NP_001346129,NP_001346131	Q9Z2M6
43226180	human	9606	UBL3	5412		HGNC:12504	OMIM:604711	Chr13 q12.3	Chr13:29764408-29850683(-)	NM_007106	XP_047286350,NP_009037	O95164
43226181	mouse, laboratory	10090	Tmprss15	19146	MGI:1197523			Chr16 45.41 cM	Chr16:78749896-78887985(-)	NM_008941,NM_178855	NP_849186,NP_032967	P97435
43226181	human	9606	TMPRSS15	5651		HGNC:9490	OMIM:606635	Chr21 q21.1	Chr21:18269107-18403806(-)	NM_002772	XP_011527958,XP_047296869,NP_002763,XP_011527957,XP_047296868,XP_011527960	P98073
43226182	mouse, laboratory	10090	Dnajc22	72778	MGI:1920028			Chr15 55.87 cM	Chr15:98997015-99002618(+)	XM_006521459,XM_011245738,XM_006521457,NM_176835	XP_006521522,XP_011244040,XP_006521520,NP_789805	Q8CHS2
43226182	human	9606	DNAJC22	79962		HGNC:25802		Chr12 q13.12	Chr12:49346917-49353684(+)	NM_001304944,NM_024902	NP_001291873,NP_079178,XP_047285511,XP_047285512	Q8N4W6
43226183	mouse, laboratory	10090	Sec22c	215474	MGI:2447871			Chr9 72.54 cM	Chr9:121509111-121534556(-)	NM_001164562,XM_356201,XM_006512044,XM_006512043,XM_030244233,XM_006512042	NP_001158034,XP_006512107,NP_848792,XP_006512106,XP_030100093,XP_006512105	Q8BXT9
43226183	human	9606	SEC22C	9117		HGNC:16828	OMIM:604028	Chr3 p22.1	Chr3:42547967-42601080(-)	NM_001201584,NM_001201572,NM_032970,NM_004206	XP_024309582,XP_011532514,XP_047305127,NP_116752,XP_024309580,XP_047305126,NP_001188501,XP_047305125,NP_001188513,XP_047305124,NP_004197	Q9BRL7
43226184	mouse, laboratory	10090	Disp3	242748	MGI:2444403			Chr4 78.73 cM	Chr4:148324721-148372422(-)	XM_036164132,XM_006538859,NM_001083342,XM_011250254	XP_011248556,XP_036020025,NP_001076811,XP_006538922	A3KFU9
43226184	human	9606	DISP3	57540		HGNC:29251	OMIM:611251	Chr1 p36.22	Chr1:11479155-11537583(+)	NM_020780	NP_065831,XP_011540130,XP_011540131,XP_011540132,XP_011540133,XP_011540134,XP_011540135,XP_011540137,XP_047282091,XP_047282094	Q9P2K9
43226185	mouse, laboratory	10090	Slc35e4	103710	MGI:2144150			Chr11 2.75 cM	Chr11:3857022-3864664(-)	NM_153142	NP_694782	Q8K3D6
43226185	human	9606	SLC35E4	339665		HGNC:17058		Chr22 q12.2	Chr22:30634148-30669016(+)	NM_001318370,NM_001318371,NM_001001479	NP_001305299,NP_001305300,NP_001001479	Q6ICL7
43226186	mouse, laboratory	10090	Hmg20b	15353	MGI:1341190			Chr10 39.72 cM	Chr10:81181882-81186314(-)	XM_006513248,XM_036155645,XM_006513249,XM_036155646,NM_010440,NM_001163166,NM_001163165	NP_001156638,NP_034570,XP_036011539,NP_001156637,XP_036011538,XP_006513311,XP_006513312	Q9Z104
43226186	human	9606	HMG20B	10362		HGNC:5002	OMIM:605535	Chr19 p13.3	Chr19:3572938-3579083(+)	NM_006339	XP_016881633,NP_006330	Q9P0W2
43226187	mouse, laboratory	10090	Six2	20472	MGI:102778			Chr17 55.72 cM	Chr17:85991705-85995702(-)	XM_006523931,XM_011246335,NM_011380	XP_006523994,NP_035510,XP_011244637	Q62232
43226187	human	9606	SIX2	10736		HGNC:10888	OMIM:604994	Chr2 p21	Chr2:45005185-45009645(-)	NM_016932	XP_005264157,NP_058628	Q9NPC8
43226188	mouse, laboratory	10090	Itm2b	16432	MGI:1309517			Chr14 38.88 cM	Chr14:73599666-73622729(-)	NM_008410	NP_032436	O89051
43226188	human	9606	ITM2B	9445		HGNC:6174	OMIM:603904	Chr13 q14.2	Chr13:48233138-48262096(+)	NM_021999	NP_068839	Q9Y287
43226189	mouse, laboratory	10090	Pmp22	18858	MGI:97631			Chr11 38.99 cM	Chr11:63019808-63050373(+)	NM_001404287,NM_001302258,NM_001404290,NM_001404280,NM_001404282,NM_001302260,NM_001302255,NM_001302261,XM_030245661,XM_030245662,NM_001404281,NM_001404278,NM_001404279,NM_001404142,NM_001404143,NM_008885,NM_001404284,NM_001404283,NM_001404286,NM_001302259,NM_001404277,NM_001404285,NM_001404288,NM_001404289,NM_001302257	NP_001391207,NP_001391217,XP_030101521,NP_001289188,XP_030101522,NP_001391214,NP_001391209,NP_001391072,NP_001391206,NP_001391210,NP_001289186,NP_001289187,NP_001289190,NP_001391213,NP_001289189,NP_001391215,NP_001391219,NP_001391212,NP_032911,NP_001391071,NP_001289184,NP_001391218,NP_001391211,NP_001391216,NP_001391208	P16646
43226189	human	9606	PMP22	5376		HGNC:9118	OMIM:601097	Chr17 p12	Chr17:15229777-15265357(-)	NM_000304,NM_001281455,NM_001281456,NM_001330143,NM_153321,NM_153322	NP_000295,NP_696996,NP_696997,XP_024306574,NP_001268384,NP_001317072,XP_047292262,NP_001268385	Q01453
43226190	mouse, laboratory	10090	Cox6b1	110323	MGI:107460			Chr7 18.84 cM	Chr7:30316396-30325539(-)	NM_025628	NP_079904	P56391
43226190	human	9606	COX6B1	1340		HGNC:2280	OMIM:124089	Chr19 q13.12	Chr19:35648223-35658784(+)	NM_001863	NP_001854	P14854
43226191	mouse, laboratory	10090	Aip	11632	MGI:109622			Chr19 3.82 cM	Chr19:4164446-4175858(-)	XM_030250709,XM_006531642,NM_001409754,XM_036161404,NM_001276284,NM_016666,NM_001409753	NP_001263213,XP_036017297,XP_030106569,XP_006531705,NP_057875,NP_001396682,NP_001396683	O08915
43226191	human	9606	AIP	9049		HGNC:358	OMIM:605555	Chr11 q13.2	Chr11:67483029-67491108(+)	NM_001302959,NM_003977,NM_001302960	NP_001289889,NP_001289888,NP_003968	O00170
43226192	mouse, laboratory	10090	Zfand4	67492	MGI:1914742			Chr6 53.77 cM	Chr6:116241183-116307263(+)	XM_011241444,XM_006506510,XM_030255563,NM_001290338,XM_036152271,XM_006506506,XM_030255562,XM_006506508,XM_011241442,XM_006506515,XM_011241443,NM_001309446,XM_030255564,XM_006506507,NM_001290339,XM_132758	XP_006506570,XP_011239746,XP_006506571,XP_011239744,XP_011239745,XP_006506573,XP_006506578,XP_030111423,XP_030111424,XP_006506569,XP_036008164,XP_030111422,NP_001296375,NP_001277268,NP_001277267	D3Z3C6
43226192	human	9606	ZFAND4	93550		HGNC:23504		Chr10 q11.22	Chr10:45614567-45672962(-)	NM_001282906,NM_001128324,NM_001282905,NM_174890	XP_047281968,XP_016872428,XP_011538668,NP_777550,XP_047281970,NP_001269835,XP_011538670,NP_001269834,NP_001121796,XP_016872420,XP_047281974,XP_016872422,XP_016872424,XP_047281973,XP_047281972,XP_047281969,XP_047281971,XP_047281967,XP_047281966,XP_047281965,XP_047281964,XP_016872429	Q86XD8
43226193	mouse, laboratory	10090	Grpel1	17713	MGI:1334417			Chr5 19.14 cM	Chr5:36622529-36631421(+)	NM_024478	NP_077798	Q99LP6
43226193	human	9606	GRPEL1	80273		HGNC:19696	OMIM:606173	Chr4 p16.1	Chr4:7058895-7068210(-)	NM_025196	NP_079472	Q9HAV7
43226194	mouse, laboratory	10090	Vps26c	13185	MGI:1206040			Chr16 55.23 cM	Chr16:94298583-94327488(-)	NM_007834	NP_031860	O35075
43226194	human	9606	VPS26C	10311		HGNC:3044	OMIM:605298	Chr21 q22.13	Chr21:37223425-37268124(-)	NM_006052,NM_001331022,NM_001331021,NM_001331018	NP_006043,NP_001317947,NP_001317950,XP_047296614,NP_001317951	O14972
43226195	mouse, laboratory	10090	Sdk1	330222	MGI:2444413			Chr5 79.81 cM	Chr5:141227245-142201341(+)	XM_006504712,NM_177879	NP_808547,XP_006504775	Q3UH53
43226195	human	9606	SDK1	221935		HGNC:19307	OMIM:607216	Chr7 p22.2	Chr7:3301448-4269000(+)	NM_001079653,NM_152744	XP_047275993,NP_001073121,NP_689957,XP_024302451,XP_024302452,XP_047275994	Q7Z5N4
